▲ Next.js 16.2.3 (webpack)
- Local:         http://localhost:3000
- Network:       http://0.0.0.0:3000
✓ Ready in 374ms

○ Compiling / ...
 GET / 200 in 39ms (next.js: 1522µs, application-code: 38ms)
 GET / 200 in 36ms (next.js: 1753µs, application-code: 34ms)
 GET / 200 in 44ms (next.js: 1636µs, application-code: 43ms)
 GET / 200 in 31ms (next.js: 1677µs, application-code: 30ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 41ms (next.js: 1942µs, application-code: 39ms)
 GET / 200 in 37ms (next.js: 1167µs, application-code: 36ms)
 GET / 200 in 45ms (next.js: 1924µs, application-code: 43ms)
 GET / 200 in 43ms (next.js: 1537µs, application-code: 41ms)
 GET / 200 in 46ms (next.js: 1754µs, application-code: 44ms)
 GET / 200 in 40ms (next.js: 1588µs, application-code: 38ms)
 GET / 200 in 41ms (next.js: 3ms, application-code: 39ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 41ms (next.js: 1972µs, application-code: 39ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 30ms (next.js: 1867µs, application-code: 28ms)
 GET / 200 in 37ms (next.js: 3ms, application-code: 34ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 35ms (next.js: 2ms, application-code: 32ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 29ms (next.js: 1382µs, application-code: 28ms)
 GET / 200 in 36ms (next.js: 1828µs, application-code: 34ms)
 GET / 200 in 38ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 25ms (next.js: 1627µs, application-code: 23ms)
 GET / 200 in 40ms (next.js: 1943µs, application-code: 38ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 42ms (next.js: 5ms, application-code: 37ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 49ms (next.js: 1589µs, application-code: 47ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 37ms (next.js: 3ms, application-code: 35ms)
 GET / 200 in 37ms (next.js: 1144µs, application-code: 36ms)
 GET / 200 in 45ms (next.js: 1923µs, application-code: 43ms)
 GET / 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 36ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 52ms (next.js: 3ms, application-code: 49ms)
 GET / 200 in 49ms (next.js: 2ms, application-code: 47ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 41ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 41ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 45ms (next.js: 1590µs, application-code: 43ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 43ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 39ms (next.js: 1261µs, application-code: 38ms)
 GET / 200 in 36ms (next.js: 1561µs, application-code: 34ms)
 GET / 200 in 47ms (next.js: 1710µs, application-code: 45ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET / 200 in 48ms (next.js: 1737µs, application-code: 46ms)
 GET / 200 in 56ms (next.js: 3ms, application-code: 53ms)
 GET / 200 in 59ms (next.js: 2ms, application-code: 57ms)
 GET / 200 in 52ms (next.js: 3ms, application-code: 49ms)
 GET / 200 in 44ms (next.js: 1478µs, application-code: 43ms)
 GET / 200 in 47ms (next.js: 2ms, application-code: 45ms)
 GET / 200 in 45ms (next.js: 1602µs, application-code: 43ms)
 GET / 200 in 47ms (next.js: 1437µs, application-code: 45ms)
 GET / 200 in 43ms (next.js: 1894µs, application-code: 41ms)
 GET / 200 in 47ms (next.js: 1261µs, application-code: 45ms)
 GET / 200 in 48ms (next.js: 1678µs, application-code: 46ms)
 GET / 200 in 40ms (next.js: 1895µs, application-code: 38ms)
 GET / 200 in 44ms (next.js: 3ms, application-code: 42ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 42ms (next.js: 3ms, application-code: 40ms)
 GET / 200 in 45ms (next.js: 1467µs, application-code: 44ms)
 GET / 200 in 39ms (next.js: 1573µs, application-code: 38ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET / 200 in 48ms (next.js: 2ms, application-code: 46ms)
 GET / 200 in 45ms (next.js: 1833µs, application-code: 43ms)
 GET / 200 in 40ms (next.js: 1589µs, application-code: 39ms)
 GET / 200 in 52ms (next.js: 3ms, application-code: 49ms)
 GET / 200 in 46ms (next.js: 1611µs, application-code: 44ms)
 GET / 200 in 49ms (next.js: 4ms, application-code: 45ms)
 GET / 200 in 48ms (next.js: 1766µs, application-code: 46ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 36ms)
 GET / 200 in 40ms (next.js: 1877µs, application-code: 38ms)
 GET / 200 in 34ms (next.js: 2ms, application-code: 32ms)
 GET / 200 in 47ms (next.js: 4ms, application-code: 43ms)
 GET / 200 in 81ms (next.js: 7ms, application-code: 74ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 47ms (next.js: 8ms, application-code: 40ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 42ms (next.js: 1336µs, application-code: 41ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 45ms (next.js: 1844µs, application-code: 43ms)
 GET / 200 in 43ms (next.js: 1721µs, application-code: 41ms)
 GET / 200 in 46ms (next.js: 1786µs, application-code: 44ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 38ms (next.js: 1352µs, application-code: 37ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 38ms (next.js: 1884µs, application-code: 36ms)
 GET / 200 in 44ms (next.js: 1262µs, application-code: 43ms)
 GET / 200 in 40ms (next.js: 1754µs, application-code: 38ms)
 GET / 200 in 41ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 39ms (next.js: 1802µs, application-code: 37ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 36ms (next.js: 2ms, application-code: 34ms)
 GET / 200 in 31ms (next.js: 1690µs, application-code: 29ms)
 GET / 200 in 34ms (next.js: 1956µs, application-code: 32ms)
 GET / 200 in 41ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 27ms (next.js: 2ms, application-code: 25ms)
 GET / 200 in 29ms (next.js: 2ms, application-code: 27ms)
 GET / 200 in 42ms (next.js: 1312µs, application-code: 41ms)
 GET / 200 in 41ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 33ms (next.js: 1224µs, application-code: 32ms)
 GET / 200 in 32ms (next.js: 2ms, application-code: 29ms)
 GET / 200 in 46ms (next.js: 1636µs, application-code: 44ms)
 GET / 200 in 31ms (next.js: 1424µs, application-code: 30ms)
 GET / 200 in 35ms (next.js: 1717µs, application-code: 34ms)
 GET / 200 in 29ms (next.js: 2ms, application-code: 27ms)
 GET / 200 in 32ms (next.js: 4ms, application-code: 29ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 50ms (next.js: 3ms, application-code: 47ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 37ms (next.js: 1345µs, application-code: 35ms)
 GET / 200 in 62ms (next.js: 3ms, application-code: 59ms)
 GET / 200 in 58ms (next.js: 4ms, application-code: 55ms)
 GET / 200 in 58ms (next.js: 1792µs, application-code: 56ms)
 GET / 200 in 43ms (next.js: 1152µs, application-code: 42ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 45ms (next.js: 1770µs, application-code: 43ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 49ms (next.js: 1739µs, application-code: 47ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 49ms (next.js: 3ms, application-code: 46ms)
 GET / 200 in 37ms (next.js: 3ms, application-code: 35ms)
 GET / 200 in 49ms (next.js: 3ms, application-code: 45ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 46ms (next.js: 1160µs, application-code: 45ms)
 GET / 200 in 51ms (next.js: 1212µs, application-code: 49ms)
 GET / 200 in 39ms (next.js: 1691µs, application-code: 37ms)
 GET / 200 in 29ms (next.js: 2ms, application-code: 27ms)
 GET / 200 in 40ms (next.js: 1847µs, application-code: 38ms)
 GET / 200 in 37ms (next.js: 1320µs, application-code: 36ms)
 GET / 200 in 49ms (next.js: 1904µs, application-code: 47ms)
 GET / 200 in 71ms (next.js: 3ms, application-code: 68ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 43ms (next.js: 3ms, application-code: 40ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 43ms (next.js: 3ms, application-code: 40ms)
 GET / 200 in 29ms (next.js: 1476µs, application-code: 28ms)
 GET / 200 in 32ms (next.js: 1179µs, application-code: 31ms)
 GET / 200 in 29ms (next.js: 1239µs, application-code: 28ms)
 GET / 200 in 36ms (next.js: 2ms, application-code: 34ms)
 GET / 200 in 41ms (next.js: 1318µs, application-code: 40ms)
 GET / 200 in 37ms (next.js: 3ms, application-code: 34ms)
 GET / 200 in 36ms (next.js: 1680µs, application-code: 34ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 36ms)
 GET / 200 in 30ms (next.js: 1794µs, application-code: 28ms)
 GET / 200 in 44ms (next.js: 1671µs, application-code: 42ms)
 GET / 200 in 35ms (next.js: 1584µs, application-code: 33ms)
 GET / 200 in 28ms (next.js: 1078µs, application-code: 27ms)
 GET / 200 in 57ms (next.js: 1201µs, application-code: 56ms)
 GET / 200 in 35ms (next.js: 1760µs, application-code: 34ms)
 GET / 200 in 62ms (next.js: 1796µs, application-code: 61ms)
 GET / 200 in 38ms (next.js: 3ms, application-code: 35ms)
 GET / 200 in 39ms (next.js: 1476µs, application-code: 37ms)
 GET / 200 in 38ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 45ms (next.js: 1707µs, application-code: 44ms)
 GET / 200 in 38ms (next.js: 1573µs, application-code: 36ms)
 GET / 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET / 200 in 38ms (next.js: 1370µs, application-code: 37ms)
 GET / 200 in 42ms (next.js: 3ms, application-code: 39ms)
 GET / 200 in 32ms (next.js: 3ms, application-code: 29ms)
 GET / 200 in 39ms (next.js: 1907µs, application-code: 37ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 42ms (next.js: 3ms, application-code: 40ms)
 GET / 200 in 36ms (next.js: 1911µs, application-code: 34ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 46ms (next.js: 1330µs, application-code: 45ms)
 GET / 200 in 34ms (next.js: 1795µs, application-code: 32ms)
 GET / 200 in 37ms (next.js: 2ms, application-code: 35ms)
 GET / 200 in 36ms (next.js: 2ms, application-code: 34ms)
 GET / 200 in 45ms (next.js: 2ms, application-code: 43ms)
 GET / 200 in 50ms (next.js: 2ms, application-code: 48ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 42ms (next.js: 1462µs, application-code: 40ms)
 GET / 200 in 40ms (next.js: 1525µs, application-code: 38ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 38ms (next.js: 3ms, application-code: 35ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 44ms (next.js: 3ms, application-code: 42ms)
 GET / 200 in 28ms (next.js: 1182µs, application-code: 27ms)
 GET / 200 in 31ms (next.js: 1174µs, application-code: 30ms)
 GET / 200 in 27ms (next.js: 1117µs, application-code: 26ms)
 GET / 200 in 35ms (next.js: 1389µs, application-code: 33ms)
 GET / 200 in 31ms (next.js: 1842µs, application-code: 29ms)
 GET / 200 in 33ms (next.js: 2ms, application-code: 31ms)
 GET / 200 in 31ms (next.js: 1468µs, application-code: 30ms)
 GET / 200 in 36ms (next.js: 1564µs, application-code: 34ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 36ms (next.js: 1569µs, application-code: 35ms)
 GET / 200 in 34ms (next.js: 1268µs, application-code: 32ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 40ms (next.js: 1283µs, application-code: 38ms)
 GET / 200 in 33ms (next.js: 3ms, application-code: 30ms)
 GET / 200 in 31ms (next.js: 1875µs, application-code: 29ms)
 GET / 200 in 33ms (next.js: 1881µs, application-code: 31ms)
 GET / 200 in 37ms (next.js: 1134µs, application-code: 36ms)
 GET / 200 in 26ms (next.js: 2ms, application-code: 24ms)
 GET / 200 in 37ms (next.js: 1131µs, application-code: 36ms)
 GET / 200 in 28ms (next.js: 1613µs, application-code: 26ms)
 GET / 200 in 35ms (next.js: 2ms, application-code: 33ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 36ms)
 GET / 200 in 36ms (next.js: 3ms, application-code: 33ms)
 GET / 200 in 28ms (next.js: 1879µs, application-code: 26ms)
 GET / 200 in 35ms (next.js: 1485µs, application-code: 33ms)
 GET / 200 in 42ms (next.js: 3ms, application-code: 39ms)
 GET / 200 in 40ms (next.js: 1358µs, application-code: 39ms)
 GET / 200 in 33ms (next.js: 1541µs, application-code: 31ms)
 GET / 200 in 38ms (next.js: 1196µs, application-code: 37ms)
 GET / 200 in 35ms (next.js: 1159µs, application-code: 34ms)
 GET / 200 in 31ms (next.js: 1087µs, application-code: 30ms)
 GET / 200 in 40ms (next.js: 1600µs, application-code: 39ms)
 GET / 200 in 38ms (next.js: 1426µs, application-code: 36ms)
 GET / 200 in 38ms (next.js: 1825µs, application-code: 36ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 51ms (next.js: 2ms, application-code: 49ms)
 GET / 200 in 72ms (next.js: 5ms, application-code: 68ms)
 GET / 200 in 49ms (next.js: 2ms, application-code: 47ms)
 GET / 200 in 43ms (next.js: 1987µs, application-code: 41ms)
 GET / 200 in 41ms (next.js: 1643µs, application-code: 40ms)
 GET / 200 in 53ms (next.js: 2ms, application-code: 50ms)
 GET / 200 in 47ms (next.js: 1685µs, application-code: 46ms)
 GET / 200 in 40ms (next.js: 1169µs, application-code: 39ms)
 GET / 200 in 35ms (next.js: 1422µs, application-code: 34ms)
 GET / 200 in 47ms (next.js: 1501µs, application-code: 46ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 36ms)
 GET / 200 in 39ms (next.js: 1519µs, application-code: 38ms)
 GET / 200 in 38ms (next.js: 1904µs, application-code: 36ms)
 GET / 200 in 38ms (next.js: 1936µs, application-code: 36ms)
 GET / 200 in 33ms (next.js: 2ms, application-code: 30ms)
 GET / 200 in 41ms (next.js: 1345µs, application-code: 39ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 35ms (next.js: 1726µs, application-code: 33ms)
 GET / 200 in 33ms (next.js: 1165µs, application-code: 31ms)
 GET / 200 in 48ms (next.js: 4ms, application-code: 44ms)
 GET / 200 in 51ms (next.js: 1888µs, application-code: 49ms)
 GET / 200 in 48ms (next.js: 1920µs, application-code: 46ms)
 GET / 200 in 41ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 45ms (next.js: 1436µs, application-code: 44ms)
 GET / 200 in 43ms (next.js: 1433µs, application-code: 42ms)
 GET / 200 in 34ms (next.js: 1528µs, application-code: 32ms)
 GET / 200 in 36ms (next.js: 1910µs, application-code: 35ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 42ms (next.js: 1362µs, application-code: 41ms)
 GET / 200 in 42ms (next.js: 1750µs, application-code: 41ms)
 GET / 200 in 48ms (next.js: 1707µs, application-code: 47ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 36ms)
 GET / 200 in 45ms (next.js: 3ms, application-code: 43ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 52ms (next.js: 3ms, application-code: 50ms)
 GET / 200 in 46ms (next.js: 1995µs, application-code: 44ms)
 GET / 200 in 51ms (next.js: 2ms, application-code: 48ms)
 GET / 200 in 51ms (next.js: 3ms, application-code: 48ms)
 GET / 200 in 43ms (next.js: 1513µs, application-code: 42ms)
 GET / 200 in 51ms (next.js: 1728µs, application-code: 49ms)
 GET / 200 in 50ms (next.js: 2ms, application-code: 48ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 47ms (next.js: 1944µs, application-code: 45ms)
 GET / 200 in 45ms (next.js: 1561µs, application-code: 44ms)
 GET / 200 in 47ms (next.js: 2ms, application-code: 45ms)
 GET / 200 in 40ms (next.js: 1463µs, application-code: 38ms)
 GET / 200 in 39ms (next.js: 1460µs, application-code: 37ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 36ms (next.js: 2ms, application-code: 34ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 42ms (next.js: 1937µs, application-code: 40ms)
 GET / 200 in 33ms (next.js: 1843µs, application-code: 32ms)
 GET / 200 in 42ms (next.js: 3ms, application-code: 39ms)
 GET / 200 in 52ms (next.js: 3ms, application-code: 50ms)
 GET / 200 in 36ms (next.js: 2ms, application-code: 34ms)
 GET / 200 in 41ms (next.js: 1631µs, application-code: 39ms)
 GET / 200 in 47ms (next.js: 2ms, application-code: 45ms)
 GET / 200 in 48ms (next.js: 1596µs, application-code: 47ms)
 GET / 200 in 33ms (next.js: 1940µs, application-code: 31ms)
 GET / 200 in 41ms (next.js: 1907µs, application-code: 40ms)
 GET / 200 in 44ms (next.js: 1643µs, application-code: 42ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 34ms (next.js: 3ms, application-code: 31ms)
 GET / 200 in 40ms (next.js: 1668µs, application-code: 38ms)
 GET / 200 in 44ms (next.js: 1478µs, application-code: 43ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 26ms (next.js: 1425µs, application-code: 25ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 39ms (next.js: 1497µs, application-code: 38ms)
 GET / 200 in 37ms (next.js: 1474µs, application-code: 35ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 37ms (next.js: 1532µs, application-code: 35ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 35ms (next.js: 1178µs, application-code: 33ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 45ms (next.js: 2ms, application-code: 43ms)
 GET / 200 in 39ms (next.js: 1926µs, application-code: 37ms)
 GET / 200 in 39ms (next.js: 1604µs, application-code: 37ms)
 GET / 200 in 47ms (next.js: 3ms, application-code: 45ms)
 GET / 200 in 40ms (next.js: 1515µs, application-code: 39ms)
 GET / 200 in 37ms (next.js: 1604µs, application-code: 36ms)
 GET / 200 in 37ms (next.js: 2ms, application-code: 35ms)
 GET / 200 in 39ms (next.js: 1913µs, application-code: 37ms)
 GET / 200 in 42ms (next.js: 3ms, application-code: 39ms)
 GET / 200 in 49ms (next.js: 2ms, application-code: 46ms)
 GET / 200 in 41ms (next.js: 1441µs, application-code: 40ms)
 GET / 200 in 31ms (next.js: 1901µs, application-code: 29ms)
 GET / 200 in 41ms (next.js: 1466µs, application-code: 39ms)
 GET / 200 in 37ms (next.js: 2ms, application-code: 35ms)
 GET / 200 in 49ms (next.js: 2ms, application-code: 47ms)
 GET / 200 in 32ms (next.js: 3ms, application-code: 29ms)
 GET / 200 in 37ms (next.js: 1815µs, application-code: 35ms)
 GET / 200 in 38ms (next.js: 1892µs, application-code: 37ms)
 GET / 200 in 40ms (next.js: 1648µs, application-code: 38ms)
 GET / 200 in 40ms (next.js: 1702µs, application-code: 38ms)
 GET / 200 in 44ms (next.js: 3ms, application-code: 41ms)
 GET / 200 in 40ms (next.js: 1849µs, application-code: 38ms)
 GET / 200 in 33ms (next.js: 1671µs, application-code: 31ms)
 GET / 200 in 37ms (next.js: 1343µs, application-code: 36ms)
 GET / 200 in 48ms (next.js: 3ms, application-code: 45ms)
 GET / 200 in 50ms (next.js: 3ms, application-code: 47ms)
 GET / 200 in 53ms (next.js: 2ms, application-code: 50ms)
 GET / 200 in 47ms (next.js: 2ms, application-code: 45ms)
 GET / 200 in 52ms (next.js: 1317µs, application-code: 51ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 32ms (next.js: 1948µs, application-code: 30ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 43ms (next.js: 1539µs, application-code: 41ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 42ms (next.js: 1626µs, application-code: 40ms)
 GET / 200 in 42ms (next.js: 1360µs, application-code: 40ms)
 GET / 200 in 48ms (next.js: 1431µs, application-code: 47ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 38ms (next.js: 1642µs, application-code: 36ms)
 GET / 200 in 40ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 37ms (next.js: 1909µs, application-code: 35ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET / 200 in 41ms (next.js: 1207µs, application-code: 40ms)
 GET / 200 in 35ms (next.js: 1166µs, application-code: 34ms)
 GET / 200 in 37ms (next.js: 1339µs, application-code: 35ms)
 GET / 200 in 35ms (next.js: 2ms, application-code: 33ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 36ms (next.js: 2ms, application-code: 34ms)
 GET / 200 in 37ms (next.js: 1249µs, application-code: 36ms)
 GET / 200 in 38ms (next.js: 2ms, application-code: 35ms)
 GET / 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET / 200 in 29ms (next.js: 1944µs, application-code: 27ms)
 GET / 200 in 37ms (next.js: 3ms, application-code: 35ms)
 GET / 200 in 31ms (next.js: 1831µs, application-code: 29ms)
 GET / 200 in 38ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 34ms (next.js: 1205µs, application-code: 33ms)
 GET / 200 in 46ms (next.js: 3ms, application-code: 44ms)
 GET / 200 in 40ms (next.js: 1385µs, application-code: 39ms)
 GET / 200 in 24ms (next.js: 1147µs, application-code: 23ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 38ms (next.js: 1906µs, application-code: 36ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 33ms (next.js: 1438µs, application-code: 32ms)
 GET / 200 in 38ms (next.js: 1131µs, application-code: 37ms)
 GET / 200 in 42ms (next.js: 1364µs, application-code: 41ms)
 GET / 200 in 62ms (next.js: 1689µs, application-code: 61ms)
 GET / 200 in 34ms (next.js: 1217µs, application-code: 33ms)
 GET / 200 in 40ms (next.js: 1582µs, application-code: 38ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 57ms (next.js: 2ms, application-code: 55ms)
 GET / 200 in 64ms (next.js: 2ms, application-code: 62ms)
 GET / 200 in 58ms (next.js: 2ms, application-code: 56ms)
 GET / 200 in 56ms (next.js: 3ms, application-code: 53ms)
 GET / 200 in 74ms (next.js: 1807µs, application-code: 72ms)
 GET / 200 in 49ms (next.js: 1669µs, application-code: 48ms)
 GET / 200 in 47ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 51ms (next.js: 2ms, application-code: 49ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 43ms (next.js: 1522µs, application-code: 42ms)
 GET / 200 in 39ms (next.js: 1746µs, application-code: 37ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 43ms (next.js: 2ms, application-code: 41ms)
 GET / 200 in 40ms (next.js: 1986µs, application-code: 38ms)
 GET / 200 in 42ms (next.js: 3ms, application-code: 40ms)
 GET / 200 in 47ms (next.js: 1949µs, application-code: 45ms)
 GET / 200 in 52ms (next.js: 5ms, application-code: 47ms)
 GET / 200 in 42ms (next.js: 3ms, application-code: 39ms)
 GET / 200 in 38ms (next.js: 1790µs, application-code: 37ms)
 GET / 200 in 29ms (next.js: 2ms, application-code: 27ms)
 GET / 200 in 39ms (next.js: 1729µs, application-code: 37ms)
 GET / 200 in 39ms (next.js: 1378µs, application-code: 37ms)
 GET / 200 in 43ms (next.js: 1647µs, application-code: 41ms)
 GET / 200 in 49ms (next.js: 3ms, application-code: 45ms)
 GET / 200 in 45ms (next.js: 2ms, application-code: 43ms)
 GET / 200 in 41ms (next.js: 1560µs, application-code: 39ms)
 GET / 200 in 44ms (next.js: 1641µs, application-code: 42ms)
 GET / 200 in 42ms (next.js: 1265µs, application-code: 41ms)
 GET / 200 in 45ms (next.js: 1801µs, application-code: 43ms)
 GET / 200 in 42ms (next.js: 1551µs, application-code: 41ms)
 GET / 200 in 40ms (next.js: 1814µs, application-code: 38ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 40ms)
 GET / 200 in 48ms (next.js: 3ms, application-code: 46ms)
 GET / 200 in 43ms (next.js: 3ms, application-code: 41ms)
 GET / 200 in 49ms (next.js: 2ms, application-code: 47ms)
 GET / 200 in 47ms (next.js: 1876µs, application-code: 45ms)
 GET / 200 in 47ms (next.js: 1559µs, application-code: 46ms)
 GET / 200 in 50ms (next.js: 1987µs, application-code: 48ms)
 GET / 200 in 46ms (next.js: 5ms, application-code: 41ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 44ms (next.js: 1439µs, application-code: 42ms)
 GET / 200 in 37ms (next.js: 3ms, application-code: 35ms)
 GET / 200 in 37ms (next.js: 1452µs, application-code: 36ms)
